date,year,model,pearson_ic,spearman_rank_ic,n
2020-03-31,2020,lgbm,0.23791802530066877,0.29055772625629755,3301
2020-03-31,2020,ranker,0.3266144167953632,0.37628823968440206,3301
2020-04-30,2020,ridge,0.01227265917512408,0.030023939403622225,3240
2020-04-30,2020,lgbm,0.004194162827217129,-0.014000855187619034,3240
2020-04-30,2020,ranker,0.1669896802288189,0.15843430293472527,3240
2020-05-29,2020,ridge,-0.030176222110232596,-0.01583580070241761,3230
2020-05-29,2020,lgbm,0.023670801281908363,-0.010466685917333095,3230
2020-05-29,2020,ranker,0.09964446682965356,0.07835726433201833,3230
2020-06-30,2020,ridge,0.057832491517610995,0.05102688356707423,3386
2020-06-30,2020,lgbm,-0.02358426682178561,0.004305748388743193,3386
2020-06-30,2020,ranker,0.016247558845894575,-0.04186408706781587,3386
2020-07-31,2020,ridge,0.07808698848348988,0.10218228054594355,3301
2020-07-31,2020,lgbm,0.18554210770147675,0.06310507379722978,3301
2020-07-31,2020,ranker,-0.035336847767110935,-0.0015684422718679962,3301
2020-08-31,2020,ridge,-0.10646924316187518,-0.13575743936116189,3346
2020-08-31,2020,lgbm,-0.06243666859232436,-0.06033838971957483,3346
2020-08-31,2020,ranker,0.04302671520447552,-0.0637896094203193,3346
2020-09-30,2020,ridge,0.08381534155666331,0.0875005245950395,3310
2020-09-30,2020,lgbm,0.06369758991825296,0.08277131193862837,3310
2020-09-30,2020,ranker,-0.01199818007375707,-0.032191639583333605,3310
2020-10-30,2020,ridge,0.08815332648499101,0.11527522693480875,3212
2020-10-30,2020,lgbm,0.06530393490061279,0.03307142778481594,3212
2020-10-30,2020,ranker,0.1909789896064469,0.21954633686230418,3212
2020-11-30,2020,ridge,0.07183376056266258,0.11094881840033853,3439
2020-11-30,2020,lgbm,0.025378544027033503,0.08695867930887381,3439
2020-11-30,2020,ranker,0.12142392126772503,0.0890359075827951,3439
2020-12-31,2020,ridge,-0.019300714280629846,0.08367283031000375,3594
2020-12-31,2020,lgbm,-0.039091187096919895,0.09625472460720075,3594
2020-12-31,2020,ranker,0.23038768667469026,0.24126746391545092,3594
